# OCP of NMC622 (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.858330,3.664130
0.859170,3.663710
0.860000,3.663310
0.860830,3.662900
0.861670,3.662500
0.862500,3.662100
0.863330,3.661700
0.864170,3.661280
0.865000,3.660900
0.865830,3.660520
0.866670,3.660180
0.867500,3.659790
0.868330,3.659410
0.869170,3.659000
0.870000,3.658590
0.870830,3.658190
0.871670,3.657770
0.872500,3.657380
0.873330,3.657000
0.874170,3.656670
0.875000,3.656290
0.875830,3.655890
0.876670,3.655480
0.877500,3.655080
0.878330,3.654680
0.879170,3.654280
0.880000,3.653880
0.880830,3.653470
0.881670,3.653070
0.882500,3.652680
0.883330,3.652280
0.884170,3.651870
0.885000,3.651470
0.885830,3.651070
0.886670,3.650670
0.887500,3.650270
0.888330,3.649870
0.889170,3.649460
0.890000,3.649060
0.890830,3.648670
0.891670,3.648260
0.892500,3.647860
0.893330,3.647460
0.894170,3.647080
0.895000,3.646660
0.895830,3.646240
0.896670,3.645790
0.897500,3.645350
0.898330,3.644920
0.899170,3.644470
0.900000,3.644040
0.900830,3.643630
0.901670,3.643280
0.902500,3.642850
0.903330,3.642410
0.904170,3.641890
0.905000,3.641440
0.905830,3.640990
0.906670,3.640590
0.907500,3.640140
0.908330,3.639690
0.909170,3.639200
0.910000,3.638730
0.910830,3.638270
0.911670,3.637800
0.912500,3.637320
0.913330,3.636860
0.914170,3.636410
0.915000,3.635930
0.915830,3.635450
0.916670,3.634930
0.917500,3.634420
0.918330,3.633920
0.919170,3.633440
0.920000,3.632920
0.920830,3.632400
0.921670,3.631850
0.922500,3.631320
0.923330,3.630780
0.924170,3.630260
0.925000,3.629700
0.925830,3.629150
0.926670,3.628590
0.927500,3.628000
0.928330,3.627420
0.929170,3.626800
0.930000,3.626200
0.930830,3.625600
0.931670,3.625020
0.932500,3.624390
0.933330,3.623760
0.934170,3.623050
0.935000,3.622390
0.935830,3.621720
0.936670,3.621080
0.937500,3.620380
0.938330,3.619680
0.939170,3.618930
0.940000,3.618180
0.940830,3.617430
0.941670,3.616660
0.942500,3.615870
0.943330,3.615090
0.944170,3.614290
0.945000,3.613460
0.945830,3.612620
0.946670,3.611760
0.947500,3.610860
0.948330,3.609950
0.949170,3.609010
0.950000,3.608050
0.950830,3.607080
0.951670,3.606090
0.952500,3.605040
0.953330,3.603990
0.954170,3.602880
0.955000,3.601730
0.955830,3.600580
0.956670,3.599380
0.957500,3.598120
0.958330,3.596860
0.959170,3.595560
0.960000,3.594200
0.960830,3.592850
0.961670,3.591480
0.962500,3.589990
0.963330,3.588510
0.964170,3.586920
0.965000,3.585280
0.965830,3.583640
0.966670,3.581970
0.967500,3.580160
0.968330,3.578360
0.969170,3.576440
0.970000,3.574450
0.970830,3.572460
0.971670,3.570420
0.972500,3.568230
0.973330,3.566040
0.974170,3.563730
0.975000,3.561310
0.975830,3.558890
0.976670,3.556410
0.977500,3.553690
0.978330,3.550960
0.979170,3.550780
0.980000,3.544970
0.980830,3.539150
0.981670,3.533390
0.982500,3.510270
0.983330,3.487140
0.984170,3.434840
0.985000,3.365250
0.985830,3.295670
0.986670,3.194220
0.987500,3.092760
