# OCP of NCA (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.925000,3.723780
0.925830,3.722780
0.926670,3.721810
0.927500,3.720770
0.928330,3.719730
0.929170,3.718630
0.930000,3.717550
0.930830,3.716490
0.931670,3.715430
0.932500,3.714350
0.933330,3.713270
0.934170,3.712160
0.935000,3.711040
0.935830,3.709920
0.936670,3.708780
0.937500,3.707630
0.938330,3.706480
0.939170,3.705310
0.940000,3.704130
0.940830,3.702940
0.941670,3.701760
0.942500,3.700520
0.943330,3.699260
0.944170,3.697920
0.945000,3.696600
0.945830,3.695280
0.946670,3.693980
0.947500,3.692590
0.948330,3.691200
0.949170,3.689750
0.950000,3.688280
0.950830,3.686810
0.951670,3.685350
0.952500,3.683770
0.953330,3.682180
0.954170,3.680470
0.955000,3.678750
0.955830,3.677020
0.956670,3.675280
0.957500,3.673430
0.958330,3.671580
0.959170,3.669600
0.960000,3.667620
0.960830,3.665620
0.961670,3.663610
0.962500,3.661500
0.963330,3.659390
0.964170,3.657210
0.965000,3.654980
0.965830,3.652760
0.966670,3.650530
0.967500,3.648160
0.968330,3.645790
0.969170,3.643410
0.970000,3.640740
0.970830,3.638060
0.971670,3.635240
0.972500,3.632110
0.973330,3.628990
0.974170,3.625530
0.975000,3.621980
0.975830,3.618440
0.976670,3.614680
0.977500,3.610860
0.978330,3.607030
0.979170,3.606900
0.980000,3.599020
0.980830,3.591130
0.981670,3.586210
0.982500,3.560610
0.983330,3.535010
0.984170,3.480580
0.985000,3.407470
0.985830,3.334360
0.986670,3.228150
0.987500,3.121950
