# OCP of Si (anode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.495830,0.310090
0.496670,0.309750
0.497500,0.309420
0.498330,0.309090
0.499170,0.308730
0.500000,0.308420
0.500830,0.308100
0.501670,0.307830
0.502500,0.307510
0.503330,0.307190
0.504170,0.306850
0.505000,0.306510
0.505830,0.306180
0.506670,0.305850
0.507500,0.305510
0.508330,0.305180
0.509170,0.304840
0.510000,0.304510
0.510830,0.304180
0.511670,0.303840
0.512500,0.303500
0.513330,0.303180
0.514170,0.302840
0.515000,0.302500
0.515830,0.302170
0.516670,0.301840
0.517500,0.301500
0.518330,0.301170
0.519170,0.300830
0.520000,0.300500
0.520830,0.300170
0.521670,0.299830
0.522500,0.299490
0.523330,0.299160
0.524170,0.298830
0.525000,0.298490
0.525830,0.298160
0.526670,0.297840
0.527500,0.297490
0.528330,0.297140
0.529170,0.296740
0.530000,0.296390
0.530830,0.296040
0.531670,0.295720
0.532500,0.295390
0.533330,0.295050
0.534170,0.294710
0.535000,0.294380
0.535830,0.294050
0.536670,0.293730
0.537500,0.293380
0.538330,0.293030
0.539170,0.292630
0.540000,0.292280
0.540830,0.291920
0.541670,0.291610
0.542500,0.291270
0.543330,0.290940
0.544170,0.290620
0.545000,0.290270
0.545830,0.289920
0.546670,0.289520
0.547500,0.289160
0.548330,0.288820
0.549170,0.288520
0.550000,0.288160
0.550830,0.287820
0.551670,0.287410
0.552500,0.287060
0.553330,0.286710
0.554170,0.286410
0.555000,0.286060
0.555830,0.285710
0.556670,0.285310
0.557500,0.284950
0.558330,0.284610
0.559170,0.284310
0.560000,0.283950
0.560830,0.283610
0.561670,0.283220
0.562500,0.282850
0.563330,0.282480
0.564170,0.282120
0.565000,0.281750
0.565830,0.281380
0.566670,0.281000
0.567500,0.280640
0.568330,0.280290
0.569170,0.279990
0.570000,0.279640
0.570830,0.279290
0.571670,0.278900
0.572500,0.278540
0.573330,0.278170
0.574170,0.277810
0.575000,0.277430
0.575830,0.277070
0.576670,0.276700
0.577500,0.276340
0.578330,0.275960
0.579170,0.275600
0.580000,0.275230
0.580830,0.274860
0.581670,0.274500
0.582500,0.274120
0.583330,0.273760
0.584170,0.273390
0.585000,0.273030
0.585830,0.272650
0.586670,0.272290
0.587500,0.271920
0.588330,0.271560
0.589170,0.271200
0.590000,0.270820
0.590830,0.270430
0.591670,0.270000
0.592500,0.269610
0.593330,0.269230
0.594170,0.268880
0.595000,0.268510
0.595830,0.268140
0.596670,0.267800
0.597500,0.267410
0.598330,0.267030
0.599170,0.266590
0.600000,0.266210
0.600830,0.265830
0.601670,0.265470
0.602500,0.265100
0.603330,0.264740
0.604170,0.264380
0.605000,0.264000
0.605830,0.263610
0.606670,0.263180
0.607500,0.262800
0.608330,0.262410
0.609170,0.262070
0.610000,0.261690
0.610830,0.261310
0.611670,0.260870
0.612500,0.260490
0.613330,0.260100
0.614170,0.259770
0.615000,0.259390
0.615830,0.259010
0.616670,0.258580
0.617500,0.258180
0.618330,0.257790
0.619170,0.257360
0.620000,0.256980
0.620830,0.256590
0.621670,0.256270
0.622500,0.255880
0.623330,0.255500
0.624170,0.255070
0.625000,0.254670
0.625830,0.254280
0.626670,0.253870
0.627500,0.253470
0.628330,0.253070
0.629170,0.252650
0.630000,0.252270
0.630830,0.251880
0.631670,0.251550
0.632500,0.251170
0.633330,0.250790
0.634170,0.250360
0.635000,0.249960
0.635830,0.249560
0.636670,0.249160
0.637500,0.248760
0.638330,0.248360
0.639170,0.247960
0.640000,0.247550
0.640830,0.247150
0.641670,0.246760
0.642500,0.246350
0.643330,0.245950
0.644170,0.245550
0.645000,0.245150
0.645830,0.244750
0.646670,0.244350
0.647500,0.243950
0.648330,0.243540
0.649170,0.243130
0.650000,0.242750
0.650830,0.242360
0.651670,0.242020
0.652500,0.241640
0.653330,0.241260
0.654170,0.240840
0.655000,0.240440
0.655830,0.240030
0.656670,0.239630
0.657500,0.239240
0.658330,0.238830
0.659170,0.238430
0.660000,0.238030
0.660830,0.237630
0.661670,0.237230
0.662500,0.236830
0.663330,0.236430
0.664170,0.236020
0.665000,0.235620
0.665830,0.235230
0.666670,0.234820
0.667500,0.234420
0.668330,0.234020
0.669170,0.233620
0.670000,0.233220
0.670830,0.232810
0.671670,0.232420
0.672500,0.232010
0.673330,0.231610
0.674170,0.231220
0.675000,0.230810
0.675830,0.230410
0.676670,0.230010
0.677500,0.229610
0.678330,0.229210
0.679170,0.228800
0.680000,0.228410
0.680830,0.228000
0.681670,0.227600
0.682500,0.227200
0.683330,0.226800
0.684170,0.226380
0.685000,0.225990
0.685830,0.225610
0.686670,0.225280
0.687500,0.224900
0.688330,0.224510
0.689170,0.224090
0.690000,0.223700
0.690830,0.223290
0.691670,0.222890
0.692500,0.222490
0.693330,0.222090
0.694170,0.221670
0.695000,0.221280
0.695830,0.220900
0.696670,0.220570
0.697500,0.220190
0.698330,0.219800
0.699170,0.219380
0.700000,0.218980
0.700830,0.218580
0.701670,0.218160
0.702500,0.217770
0.703330,0.217390
0.704170,0.217060
0.705000,0.216680
