# OCP of LNMO (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.639170,4.677420
0.640000,4.677380
0.640830,4.677330
0.641670,4.677240
0.642500,4.677180
0.643330,4.677110
0.644170,4.677040
0.645000,4.676970
0.645830,4.676910
0.646670,4.676850
0.647500,4.676780
0.648330,4.676710
0.649170,4.676640
0.650000,4.676570
0.650830,4.676510
0.651670,4.676440
0.652500,4.676370
0.653330,4.676310
0.654170,4.676260
0.655000,4.676180
0.655830,4.676090
0.656670,4.675960
0.657500,4.675880
0.658330,4.675790
0.659170,4.675740
0.660000,4.675670
0.660830,4.675600
0.661670,4.675560
0.662500,4.675480
0.663330,4.675380
0.664170,4.675270
0.665000,4.675180
0.665830,4.675070
0.666670,4.674970
0.667500,4.674860
0.668330,4.674770
0.669170,4.674670
0.670000,4.674570
0.670830,4.674470
0.671670,4.674370
0.672500,4.674270
0.673330,4.674170
0.674170,4.674070
0.675000,4.673970
0.675830,4.673870
0.676670,4.673780
0.677500,4.673670
0.678330,4.673550
0.679170,4.673400
0.680000,4.673260
0.680830,4.673140
0.681670,4.672990
0.682500,4.672870
0.683330,4.672740
0.684170,4.672690
0.685000,4.672560
0.685830,4.672440
0.686670,4.672290
0.687500,4.672170
0.688330,4.672030
0.689170,4.671910
0.690000,4.671760
0.690830,4.671610
0.691670,4.671410
0.692500,4.671260
0.693330,4.671110
0.694170,4.671010
0.695000,4.670860
0.695830,4.670700
0.696670,4.670520
0.697500,4.670360
0.698330,4.670180
0.699170,4.670020
0.700000,4.669860
0.700830,4.669690
0.701670,4.669530
0.702500,4.669350
0.703330,4.669190
0.704170,4.669030
0.705000,4.668850
0.705830,4.668670
0.706670,4.668460
0.707500,4.668250
0.708330,4.668050
0.709170,4.667840
0.710000,4.667650
0.710830,4.667450
0.711670,4.667250
0.712500,4.667050
0.713330,4.666850
0.714170,4.666670
0.715000,4.666450
0.715830,4.666230
0.716670,4.665980
0.717500,4.665750
0.718330,4.665500
0.719170,4.665270
0.720000,4.665040
0.720830,4.664810
0.721670,4.664570
0.722500,4.664340
0.723330,4.664110
0.724170,4.663890
0.725000,4.663640
0.725830,4.663380
0.726670,4.663110
0.727500,4.662840
0.728330,4.662570
0.729170,4.662300
0.730000,4.662030
0.730830,4.661770
0.731670,4.661520
0.732500,4.661230
0.733330,4.660950
0.734170,4.660630
0.735000,4.660330
0.735830,4.660030
0.736670,4.659730
0.737500,4.659430
0.738330,4.659130
0.739170,4.658840
0.740000,4.658520
0.740830,4.658210
0.741670,4.657850
0.742500,4.657520
0.743330,4.657180
0.744170,4.656850
0.745000,4.656510
0.745830,4.656180
0.746670,4.655870
0.747500,4.655510
0.748330,4.655160
0.749170,4.654780
0.750000,4.654420
0.750830,4.654050
0.751670,4.653680
0.752500,4.653310
0.753330,4.652940
0.754170,4.652610
0.755000,4.652200
0.755830,4.651810
0.756670,4.651310
0.757500,4.650900
0.758330,4.650480
0.759170,4.650120
0.760000,4.649700
0.760830,4.649290
0.761670,4.648820
0.762500,4.648400
0.763330,4.647960
0.764170,4.647550
0.765000,4.647100
0.765830,4.646630
0.766670,4.646150
0.767500,4.645690
0.768330,4.645220
0.769170,4.644790
0.770000,4.644280
0.770830,4.643780
0.771670,4.643200
0.772500,4.642680
0.773330,4.642160
0.774170,4.641710
0.775000,4.641170
0.775830,4.640640
0.776670,4.640020
0.777500,4.639460
0.778330,4.638920
0.779170,4.638430
0.780000,4.637860
0.780830,4.637300
0.781670,4.636670
0.782500,4.636060
0.783330,4.635440
0.784170,4.634780
0.785000,4.634150
0.785830,4.633520
0.786670,4.632920
0.787500,4.632250
0.788330,4.631580
0.789170,4.630840
0.790000,4.630140
0.790830,4.629440
0.791670,4.628760
0.792500,4.628040
0.793330,4.627310
0.794170,4.626600
0.795000,4.625830
0.795830,4.625070
0.796670,4.624230
0.797500,4.623420
0.798330,4.622620
0.799170,4.621870
0.800000,4.621020
0.800830,4.620170
0.801670,4.619210
0.802500,4.618310
0.803330,4.617400
0.804170,4.616540
0.805000,4.615600
0.805830,4.614670
0.806670,4.613690
0.807500,4.612690
0.808330,4.611680
0.809170,4.610660
0.810000,4.609590
0.810830,4.608510
0.811670,4.607410
0.812500,4.606280
0.813330,4.605140
0.814170,4.603980
0.815000,4.602760
0.815830,4.601540
0.816670,4.600270
0.817500,4.598960
0.818330,4.597630
0.819170,4.596260
0.820000,4.594840
0.820830,4.593420
0.821670,4.591960
0.822500,4.590430
0.823330,4.588890
0.824170,4.587300
0.825000,4.585610
0.825830,4.583930
0.826670,4.582150
0.827500,4.580290
0.828330,4.578440
0.829170,4.576560
0.830000,4.574490
0.830830,4.572410
0.831670,4.570210
0.832500,4.567870
0.833330,4.565530
0.834170,4.563120
0.835000,4.560440
0.835830,4.557770
0.836670,4.554960
0.837500,4.551820
0.838330,4.548680
0.839170,4.545330
0.840000,4.541590
0.840830,4.537840
0.841670,4.533970
0.842500,4.529360
0.843330,4.524740
0.844170,4.519880
0.845000,4.513910
0.845830,4.507940
0.846670,4.501490
0.847500,4.493550
0.848330,4.485610
0.849170,4.476810
0.850000,4.466270
0.850830,4.455730
0.851670,4.443220
0.852500,4.430270
0.853330,4.417310
0.854170,4.401780
0.855000,4.388550
0.855830,4.375320
0.856670,4.362000
0.857500,4.350840
0.858330,4.339670
0.859170,4.330200
0.860000,4.321550
0.860830,4.312920
0.861670,4.305820
0.862500,4.298990
0.863330,4.292170
0.864170,4.286330
0.865000,4.280640
0.865830,4.274960
0.866670,4.269870
0.867500,4.264900
0.868330,4.259930
0.869170,4.255350
0.870000,4.250860
0.870830,4.246360
0.871670,4.242080
0.872500,4.237920
0.873330,4.233760
0.874170,4.229830
0.875000,4.225890
0.875830,4.221930
0.876670,4.218050
0.877500,4.214250
0.878330,4.210450
0.879170,4.206760
0.880000,4.203120
0.880830,4.199480
0.881670,4.195930
0.882500,4.192390
0.883330,4.188840
0.884170,4.185310
0.885000,4.181850
0.885830,4.178400
0.886670,4.175010
0.887500,4.171630
0.888330,4.168250
0.889170,4.164900
0.890000,4.161600
0.890830,4.158300
0.891670,4.155060
0.892500,4.151870
0.893330,4.148680
0.894170,4.145550
0.895000,4.142440
0.895830,4.139330
0.896670,4.136210
0.897500,4.133220
0.898330,4.130220
0.899170,4.127360
0.900000,4.124490
0.900830,4.121610
0.901670,4.118730
0.902500,4.115960
0.903330,4.113210
0.904170,4.110570
0.905000,4.107940
0.905830,4.105320
0.906670,4.102730
0.907500,4.100220
0.908330,4.097720
0.909170,4.095300
0.910000,4.092900
0.910830,4.090510
0.911670,4.088170
0.912500,4.085880
0.913330,4.083600
0.914170,4.081350
0.915000,4.079160
0.915830,4.076980
0.916670,4.074850
0.917500,4.072750
0.918330,4.070640
0.919170,4.068550
0.920000,4.066520
0.920830,4.064510
0.921670,4.062570
0.922500,4.060610
0.923330,4.058650
0.924170,4.056680
0.925000,4.054790
0.925830,4.052910
0.926670,4.051100
0.927500,4.049280
0.928330,4.047460
0.929170,4.045640
0.930000,4.043860
0.930830,4.042090
0.931670,4.040380
0.932500,4.038650
0.933330,4.036910
0.934170,4.035140
0.935000,4.033430
0.935830,4.031720
0.936670,4.030090
0.937500,4.028410
0.938330,4.026740
0.939170,4.025060
0.940000,4.023400
0.940830,4.021750
0.941670,4.020120
0.942500,4.018490
0.943330,4.016860
0.944170,4.015290
0.945000,4.013670
0.945830,4.012070
0.946670,4.010470
0.947500,4.008860
0.948330,4.007260
0.949170,4.005650
0.950000,4.004050
0.950830,4.002440
0.951670,4.000840
0.952500,3.999240
0.953330,3.997630
0.954170,3.996020
0.955000,3.994420
0.955830,3.992820
0.956670,3.991230
0.957500,3.989600
0.958330,3.987990
0.959170,3.986350
0.960000,3.984690
0.960830,3.983040
0.961670,3.981370
0.962500,3.979680
0.963330,3.977990
0.964170,3.976290
0.965000,3.974560
0.965830,3.972840
0.966670,3.971100
