# OCP of LMO (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.621670,4.027560
0.622500,4.026940
0.623330,4.026320
0.624170,4.025730
0.625000,4.025130
0.625830,4.024530
0.626670,4.023910
0.627500,4.023330
0.628330,4.022740
0.629170,4.022170
0.630000,4.021620
0.630830,4.021070
0.631670,4.020560
0.632500,4.020020
0.633330,4.019480
0.634170,4.018930
0.635000,4.018410
0.635830,4.017890
0.636670,4.017410
0.637500,4.016910
0.638330,4.016410
0.639170,4.015890
0.640000,4.015400
0.640830,4.014920
0.641670,4.014470
0.642500,4.014000
0.643330,4.013540
0.644170,4.013050
0.645000,4.012600
0.645830,4.012150
0.646670,4.011710
0.647500,4.011300
0.648330,4.010880
0.649170,4.010490
0.650000,4.010090
0.650830,4.009690
0.651670,4.009290
0.652500,4.008890
0.653330,4.008490
0.654170,4.008070
0.655000,4.007690
0.655830,4.007310
0.656670,4.006950
0.657500,4.006580
0.658330,4.006220
0.659170,4.005830
0.660000,4.005480
0.660830,4.005130
0.661670,4.004800
0.662500,4.004480
0.663330,4.004160
0.664170,4.003890
0.665000,4.003570
0.665830,4.003260
0.666670,4.002870
0.667500,4.002570
0.668330,4.002270
0.669170,4.002050
0.670000,4.001770
0.670830,4.001490
0.671670,4.001150
0.672500,4.000870
0.673330,4.000580
0.674170,4.000310
0.675000,4.000060
0.675830,3.999810
0.676670,3.999610
0.677500,3.999360
0.678330,3.999110
0.679170,3.998810
0.680000,3.998560
0.680830,3.998310
0.681670,3.998090
0.682500,3.997860
0.683330,3.997620
0.684170,3.997370
0.685000,3.997160
0.685830,3.996940
0.686670,3.996760
0.687500,3.996550
0.688330,3.996350
0.689170,3.996150
0.690000,3.995960
0.690830,3.995760
0.691670,3.995550
0.692500,3.995350
0.693330,3.995150
0.694170,3.994940
0.695000,3.994750
0.695830,3.994560
0.696670,3.994430
0.697500,3.994250
0.698330,3.994060
0.699170,3.993830
0.700000,3.993650
0.700830,3.993470
0.701670,3.993290
0.702500,3.993150
0.703330,3.993000
0.704170,3.992900
0.705000,3.992750
0.705830,3.992590
0.706670,3.992410
0.707500,3.992250
0.708330,3.992070
0.709170,3.991890
0.710000,3.991750
0.710830,3.991590
0.711670,3.991480
0.712500,3.991340
0.713330,3.991210
0.714170,3.991090
0.715000,3.990940
0.715830,3.990790
0.716670,3.990590
0.717500,3.990440
0.718330,3.990290
0.719170,3.990170
0.720000,3.990030
0.720830,3.989910
0.721670,3.989770
0.722500,3.989640
0.723330,3.989510
0.724170,3.989350
0.725000,3.989240
0.725830,3.989120
0.726670,3.989050
0.727500,3.988940
0.728330,3.988820
0.729170,3.988670
0.730000,3.988530
0.730830,3.988400
0.731670,3.988250
0.732500,3.988130
0.733330,3.988010
0.734170,3.987950
0.735000,3.987830
0.735830,3.987720
0.736670,3.987550
0.737500,3.987430
0.738330,3.987310
0.739170,3.987250
0.740000,3.987130
0.740830,3.987010
0.741670,3.986850
0.742500,3.986730
0.743330,3.986610
0.744170,3.986530
0.745000,3.986430
0.745830,3.986330
0.746670,3.986250
0.747500,3.986130
0.748330,3.986010
0.749170,3.985840
0.750000,3.985730
0.750830,3.985610
0.751670,3.985520
0.752500,3.985430
0.753330,3.985320
0.754170,3.985250
0.755000,3.985130
0.755830,3.985000
0.756670,3.984840
0.757500,3.984730
0.758330,3.984610
0.759170,3.984520
0.760000,3.984430
0.760830,3.984320
0.761670,3.984230
0.762500,3.984120
0.763330,3.984020
0.764170,3.983940
0.765000,3.983820
0.765830,3.983710
0.766670,3.983530
0.767500,3.983420
0.768330,3.983300
0.769170,3.983220
0.770000,3.983120
0.770830,3.983020
0.771670,3.982920
0.772500,3.982820
0.773330,3.982720
0.774170,3.982640
0.775000,3.982510
0.775830,3.982400
0.776670,3.982240
0.777500,3.982120
0.778330,3.982000
0.779170,3.981940
0.780000,3.981810
0.780830,3.981700
0.781670,3.981530
0.782500,3.981420
0.783330,3.981300
0.784170,3.981220
0.785000,3.981110
0.785830,3.981010
0.786670,3.980930
0.787500,3.980810
0.788330,3.980700
0.789170,3.980530
0.790000,3.980410
0.790830,3.980290
0.791670,3.980230
0.792500,3.980110
0.793330,3.979990
0.794170,3.979840
0.795000,3.979710
0.795830,3.979580
0.796670,3.979430
0.797500,3.979310
0.798330,3.979200
0.799170,3.979130
0.800000,3.979010
0.800830,3.978890
0.801670,3.978740
0.802500,3.978610
0.803330,3.978480
0.804170,3.978320
0.805000,3.978210
0.805830,3.978090
0.806670,3.978020
0.807500,3.977910
0.808330,3.977790
0.809170,3.977640
0.810000,3.977500
0.810830,3.977370
0.811670,3.977230
0.812500,3.977100
0.813330,3.976970
0.814170,3.976840
0.815000,3.976710
0.815830,3.976570
0.816670,3.976440
0.817500,3.976300
0.818330,3.976170
0.819170,3.976050
0.820000,3.975900
0.820830,3.975750
0.821670,3.975550
0.822500,3.975400
0.823330,3.975250
0.824170,3.975130
0.825000,3.974990
0.825830,3.974870
0.826670,3.974740
0.827500,3.974600
0.828330,3.974450
0.829170,3.974240
0.830000,3.974100
0.830830,3.973950
0.831670,3.973850
0.832500,3.973700
0.833330,3.973540
0.834170,3.973360
0.835000,3.973200
0.835830,3.973020
0.836670,3.972860
0.837500,3.972700
0.838330,3.972520
0.839170,3.972360
0.840000,3.972190
0.840830,3.972020
0.841670,3.971860
0.842500,3.971690
0.843330,3.971520
0.844170,3.971360
0.845000,3.971190
0.845830,3.971020
0.846670,3.970850
0.847500,3.970690
0.848330,3.970520
0.849170,3.970370
0.850000,3.970190
0.850830,3.970000
0.851670,3.969770
0.852500,3.969580
0.853330,3.969400
0.854170,3.969260
0.855000,3.969080
0.855830,3.968900
0.856670,3.968680
0.857500,3.968480
0.858330,3.968280
0.859170,3.968080
0.860000,3.967880
0.860830,3.967680
0.861670,3.967490
0.862500,3.967280
0.863330,3.967060
0.864170,3.966790
0.865000,3.966580
0.865830,3.966360
0.866670,3.966200
0.867500,3.965970
0.868330,3.965750
0.869170,3.965490
0.870000,3.965270
0.870830,3.965050
0.871670,3.964890
0.872500,3.964670
0.873330,3.964450
0.874170,3.964220
0.875000,3.963970
0.875830,3.963710
0.876670,3.963420
0.877500,3.963170
0.878330,3.962920
0.879170,3.962710
0.880000,3.962460
0.880830,3.962210
0.881670,3.961930
0.882500,3.961670
0.883330,3.961400
0.884170,3.961130
0.885000,3.960860
0.885830,3.960590
0.886670,3.960340
0.887500,3.960060
0.888330,3.959770
0.889170,3.959450
0.890000,3.959160
0.890830,3.958860
0.891670,3.958550
0.892500,3.958250
0.893330,3.957950
0.894170,3.957660
0.895000,3.957350
0.895830,3.957050
0.896670,3.956770
0.897500,3.956450
0.898330,3.956130
0.899170,3.955800
0.900000,3.955440
0.900830,3.955100
0.901670,3.954690
0.902500,3.954340
0.903330,3.953990
0.904170,3.953690
0.905000,3.953340
0.905830,3.952990
0.906670,3.952620
0.907500,3.952240
0.908330,3.951860
0.909170,3.951430
0.910000,3.951030
0.910830,3.950640
0.911670,3.950250
0.912500,3.949830
0.913330,3.949410
0.914170,3.948960
0.915000,3.948530
0.915830,3.948100
0.916670,3.947670
0.917500,3.947220
0.918330,3.946770
0.919170,3.946310
0.920000,3.945820
0.920830,3.945340
0.921670,3.944840
0.922500,3.944320
0.923330,3.943800
0.924170,3.943250
0.925000,3.942710
0.925830,3.942170
0.926670,3.941660
0.927500,3.941110
0.928330,3.940560
0.929170,3.939990
0.930000,3.939400
0.930830,3.938820
0.931670,3.938230
0.932500,3.937600
0.933330,3.936960
0.934170,3.936260
0.935000,3.935600
0.935830,3.934920
0.936670,3.934290
0.937500,3.933590
0.938330,3.932880
0.939170,3.932130
0.940000,3.931380
0.940830,3.930630
0.941670,3.929870
0.942500,3.929080
0.943330,3.928280
0.944170,3.927440
0.945000,3.926570
0.945830,3.925700
0.946670,3.924800
0.947500,3.923860
0.948330,3.922920
0.949170,3.921970
0.950000,3.920950
0.950830,3.919930
0.951670,3.918840
0.952500,3.917750
0.953330,3.916640
0.954170,3.915530
0.955000,3.914330
0.955830,3.913150
0.956670,3.911930
0.957500,3.910620
0.958330,3.909320
0.959170,3.907950
0.960000,3.906520
0.960830,3.905080
0.961670,3.903590
0.962500,3.902010
0.963330,3.900420
0.964170,3.898770
0.965000,3.896990
0.965830,3.895220
0.966670,3.893380
0.967500,3.891370
0.968330,3.889370
0.969170,3.887240
0.970000,3.884960
0.970830,3.882670
0.971670,3.880240
0.972500,3.877640
