# OCP of Gr (anode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.716670,0.088860
0.717500,0.088840
0.718330,0.088800
0.719170,0.088730
0.720000,0.088730
0.720830,0.088730
0.721670,0.088730
0.722500,0.088730
0.723330,0.088730
0.724170,0.088660
0.725000,0.088630
0.725830,0.088600
0.726670,0.088570
0.727500,0.088530
0.728330,0.088500
0.729170,0.088430
0.730000,0.088430
0.730830,0.088430
0.731670,0.088430
0.732500,0.088430
0.733330,0.088430
0.734170,0.088360
0.735000,0.088330
0.735830,0.088300
0.736670,0.088270
0.737500,0.088230
0.738330,0.088200
0.739170,0.088160
0.740000,0.088130
0.740830,0.088100
0.741670,0.088030
0.742500,0.088030
0.743330,0.088030
0.744170,0.088030
0.745000,0.088030
0.745830,0.088030
0.746670,0.087960
0.747500,0.087930
0.748330,0.087890
0.749170,0.087860
0.750000,0.087830
0.750830,0.087800
0.751670,0.087760
0.752500,0.087730
0.753330,0.087690
0.754170,0.087660
0.755000,0.087630
0.755830,0.087600
0.756670,0.087560
0.757500,0.087530
0.758330,0.087500
0.759170,0.087430
0.760000,0.087430
0.760830,0.087430
0.761670,0.087430
0.762500,0.087430
0.763330,0.087430
0.764170,0.087360
0.765000,0.087330
0.765830,0.087300
0.766670,0.087260
0.767500,0.087230
0.768330,0.087190
0.769170,0.087160
0.770000,0.087120
0.770830,0.087100
0.771670,0.087060
0.772500,0.087030
0.773330,0.086990
0.774170,0.086960
0.775000,0.086930
0.775830,0.086890
0.776670,0.086860
0.777500,0.086830
0.778330,0.086800
0.779170,0.086780
0.780000,0.086730
0.780830,0.086670
0.781670,0.086580
0.782500,0.086530
0.783330,0.086480
0.784170,0.086460
0.785000,0.086420
0.785830,0.086390
0.786670,0.086350
0.787500,0.086330
0.788330,0.086290
0.789170,0.086260
0.790000,0.086230
0.790830,0.086190
0.791670,0.086170
0.792500,0.086120
0.793330,0.086080
0.794170,0.085970
0.795000,0.085920
0.795830,0.085870
0.796670,0.085850
0.797500,0.085830
0.798330,0.085790
0.799170,0.085780
0.800000,0.085720
0.800830,0.085670
0.801670,0.085580
0.802500,0.085520
0.803330,0.085470
0.804170,0.085470
0.805000,0.085420
0.805830,0.085370
0.806670,0.085270
0.807500,0.085220
0.808330,0.085170
0.809170,0.085170
0.810000,0.085120
0.810830,0.085080
0.811670,0.084990
0.812500,0.084920
0.813330,0.084850
0.814170,0.084790
0.815000,0.084720
0.815830,0.084650
0.816670,0.084590
0.817500,0.084520
0.818330,0.084450
0.819170,0.084380
0.820000,0.084320
0.820830,0.084250
0.821670,0.084190
0.822500,0.084120
0.823330,0.084060
0.824170,0.084000
0.825000,0.083920
0.825830,0.083840
0.826670,0.083700
0.827500,0.083610
0.828330,0.083540
0.829170,0.083500
0.830000,0.083420
0.830830,0.083340
0.831670,0.083220
0.832500,0.083110
0.833330,0.083020
0.834170,0.082910
0.835000,0.082820
0.835830,0.082720
0.836670,0.082610
0.837500,0.082520
0.838330,0.082410
0.839170,0.082320
0.840000,0.082210
0.840830,0.082110
0.841670,0.082030
0.842500,0.081910
0.843330,0.081800
0.844170,0.081640
0.845000,0.081510
0.845830,0.081380
0.846670,0.081250
0.847500,0.081110
0.848330,0.080980
0.849170,0.080860
0.850000,0.080710
0.850830,0.080560
0.851670,0.080370
0.852500,0.080210
0.853330,0.080040
0.854170,0.079870
0.855000,0.079710
0.855830,0.079540
0.856670,0.079390
0.857500,0.079210
0.858330,0.079020
0.859170,0.078830
0.860000,0.078600
0.860830,0.078390
0.861670,0.078130
0.862500,0.077900
0.863330,0.077670
0.864170,0.077430
0.865000,0.077200
0.865830,0.076970
0.866670,0.076750
0.867500,0.076500
0.868330,0.076250
0.869170,0.075980
0.870000,0.075700
0.870830,0.075410
0.871670,0.075090
0.872500,0.074800
0.873330,0.074500
0.874170,0.074190
0.875000,0.073890
0.875830,0.073590
0.876670,0.073290
0.877500,0.072990
0.878330,0.072690
0.879170,0.072370
0.880000,0.072080
0.880830,0.071810
0.881670,0.071560
0.882500,0.071290
0.883330,0.071020
0.884170,0.070770
0.885000,0.070480
0.885830,0.070200
0.886670,0.069880
0.887500,0.069580
0.888330,0.069280
0.889170,0.068980
0.890000,0.068680
0.890830,0.068380
0.891670,0.068070
0.892500,0.067780
0.893330,0.067480
0.894170,0.067170
0.895000,0.066870
0.895830,0.066570
0.896670,0.066280
0.897500,0.065970
0.898330,0.065670
0.899170,0.065370
0.900000,0.065070
0.900830,0.064770
0.901670,0.064470
0.902500,0.064170
0.903330,0.063860
0.904170,0.063540
0.905000,0.063270
0.905830,0.062980
0.906670,0.062730
0.907500,0.062460
0.908330,0.062200
0.909170,0.061960
0.910000,0.061660
0.910830,0.061360
0.911670,0.061070
0.912500,0.060660
0.913330,0.060240
0.914170,0.060160
0.915000,0.059150
0.915830,0.058150
0.916670,0.054090
0.917500,0.050020
