# OCP of LTO (anode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.454170,1.570870
0.455000,1.570870
0.455830,1.570870
0.456670,1.570870
0.457500,1.570870
0.458330,1.570870
0.459170,1.570870
0.460000,1.570870
0.460830,1.570870
0.461670,1.570870
0.462500,1.570870
0.463330,1.570870
0.464170,1.570870
0.465000,1.570870
0.465830,1.570870
0.466670,1.570870
0.467500,1.570870
0.468330,1.570870
0.469170,1.570870
0.470000,1.570870
0.470830,1.570870
0.471670,1.570870
0.472500,1.570870
0.473330,1.570870
0.474170,1.570870
0.475000,1.570870
0.475830,1.570870
0.476670,1.570870
0.477500,1.570870
0.478330,1.570870
0.479170,1.570870
0.480000,1.570870
0.480830,1.570870
0.481670,1.570870
0.482500,1.570870
0.483330,1.570870
0.484170,1.570870
0.485000,1.570870
0.485830,1.570870
0.486670,1.570870
0.487500,1.570870
0.488330,1.570870
0.489170,1.570870
0.490000,1.570870
0.490830,1.570870
0.491670,1.570870
0.492500,1.570870
0.493330,1.570870
0.494170,1.570870
0.495000,1.570870
0.495830,1.570870
0.496670,1.570870
0.497500,1.570870
0.498330,1.570870
0.499170,1.570870
0.500000,1.570870
0.500830,1.570870
0.501670,1.570870
0.502500,1.570870
0.503330,1.570870
0.504170,1.570870
0.505000,1.570870
0.505830,1.570870
0.506670,1.570870
0.507500,1.570870
0.508330,1.570870
0.509170,1.570870
0.510000,1.570870
0.510830,1.570870
0.511670,1.570870
0.512500,1.570870
0.513330,1.570870
0.514170,1.570870
0.515000,1.570870
0.515830,1.570870
0.516670,1.570870
0.517500,1.570870
0.518330,1.570870
0.519170,1.570870
0.520000,1.570870
0.520830,1.570870
0.521670,1.570870
0.522500,1.570870
0.523330,1.570870
0.524170,1.570870
0.525000,1.570870
0.525830,1.570870
0.526670,1.570870
0.527500,1.570870
0.528330,1.570870
0.529170,1.570870
0.530000,1.570870
0.530830,1.570870
0.531670,1.570870
0.532500,1.570870
0.533330,1.570870
0.534170,1.570870
0.535000,1.570870
0.535830,1.570870
0.536670,1.570870
0.537500,1.570870
0.538330,1.570870
0.539170,1.570870
0.540000,1.570870
0.540830,1.570870
0.541670,1.570870
0.542500,1.570870
0.543330,1.570870
0.544170,1.570870
0.545000,1.570870
0.545830,1.570870
0.546670,1.570870
0.547500,1.570870
0.548330,1.570870
0.549170,1.570870
0.550000,1.570870
0.550830,1.570870
0.551670,1.570870
0.552500,1.570870
0.553330,1.570870
0.554170,1.570870
0.555000,1.570870
0.555830,1.570870
0.556670,1.570870
0.557500,1.570870
0.558330,1.570870
0.559170,1.570870
0.560000,1.570870
0.560830,1.570870
0.561670,1.570870
0.562500,1.570870
0.563330,1.570870
0.564170,1.570870
0.565000,1.570870
0.565830,1.570870
0.566670,1.570870
0.567500,1.570870
0.568330,1.570870
0.569170,1.570870
0.570000,1.570870
0.570830,1.570870
0.571670,1.570870
0.572500,1.570870
0.573330,1.570870
0.574170,1.570870
0.575000,1.570870
0.575830,1.570870
0.576670,1.570870
0.577500,1.570870
0.578330,1.570870
0.579170,1.570870
0.580000,1.570870
0.580830,1.570870
0.581670,1.570870
0.582500,1.570870
0.583330,1.570870
0.584170,1.570870
0.585000,1.570870
0.585830,1.570870
0.586670,1.570870
0.587500,1.570870
0.588330,1.570870
0.589170,1.570870
0.590000,1.570870
0.590830,1.570870
0.591670,1.570870
0.592500,1.570870
0.593330,1.570870
0.594170,1.570870
0.595000,1.570870
0.595830,1.570870
0.596670,1.570870
0.597500,1.570870
0.598330,1.570870
0.599170,1.570870
0.600000,1.570870
0.600830,1.570870
0.601670,1.570870
0.602500,1.570870
0.603330,1.570870
0.604170,1.570870
0.605000,1.570870
0.605830,1.570870
0.606670,1.570870
0.607500,1.570870
0.608330,1.570870
0.609170,1.570870
0.610000,1.570870
0.610830,1.570870
0.611670,1.570870
0.612500,1.570870
0.613330,1.570870
0.614170,1.570870
0.615000,1.570870
0.615830,1.570870
0.616670,1.570870
0.617500,1.570870
0.618330,1.570870
0.619170,1.570870
0.620000,1.570870
0.620830,1.570870
0.621670,1.570870
0.622500,1.570870
0.623330,1.570870
0.624170,1.570870
0.625000,1.570870
0.625830,1.570870
0.626670,1.570870
0.627500,1.570870
0.628330,1.570870
0.629170,1.570870
0.630000,1.570870
0.630830,1.570870
0.631670,1.570870
0.632500,1.570870
0.633330,1.570870
0.634170,1.570870
0.635000,1.570870
0.635830,1.570870
0.636670,1.570870
0.637500,1.570870
0.638330,1.570870
0.639170,1.570870
0.640000,1.570870
0.640830,1.570870
0.641670,1.570870
0.642500,1.570870
0.643330,1.570870
0.644170,1.570870
0.645000,1.570870
0.645830,1.570870
0.646670,1.570870
0.647500,1.570870
0.648330,1.570870
0.649170,1.570870
0.650000,1.570870
0.650830,1.570870
0.651670,1.570870
0.652500,1.570870
0.653330,1.570870
0.654170,1.570870
0.655000,1.570870
0.655830,1.570870
0.656670,1.570870
0.657500,1.570870
0.658330,1.570870
0.659170,1.570870
0.660000,1.570870
0.660830,1.570870
0.661670,1.570870
0.662500,1.570870
0.663330,1.570870
0.664170,1.570870
0.665000,1.570870
0.665830,1.570870
0.666670,1.570870
0.667500,1.570870
0.668330,1.570870
0.669170,1.570870
0.670000,1.570870
0.670830,1.570870
0.671670,1.570870
0.672500,1.570870
0.673330,1.570870
0.674170,1.570870
0.675000,1.570870
0.675830,1.570870
0.676670,1.570870
0.677500,1.570870
0.678330,1.570870
0.679170,1.570870
0.680000,1.570870
0.680830,1.570870
0.681670,1.570870
0.682500,1.570870
0.683330,1.570870
0.684170,1.570870
0.685000,1.570870
0.685830,1.570870
0.686670,1.570870
0.687500,1.570870
0.688330,1.570870
0.689170,1.570870
0.690000,1.570870
