# OCP of LCO (cathode) vs Li/Li+ digitized from https://real.hanyang.ac.kr/materials
# sto,ocp
0.698330,4.015210
0.699170,4.014740
0.700000,4.014320
0.700830,4.013890
0.701670,4.013500
0.702500,4.013090
0.703330,4.012680
0.704170,4.012250
0.705000,4.011870
0.705830,4.011470
0.706670,4.011140
0.707500,4.010740
0.708330,4.010350
0.709170,4.009910
0.710000,4.009530
0.710830,4.009130
0.711670,4.008790
0.712500,4.008400
0.713330,4.008000
0.714170,4.007560
0.715000,4.007180
0.715830,4.006790
0.716670,4.006440
0.717500,4.006060
0.718330,4.005680
0.719170,4.005310
0.720000,4.004930
0.720830,4.004560
0.721670,4.004170
0.722500,4.003820
0.723330,4.003460
0.724170,4.003160
0.725000,4.002790
0.725830,4.002440
0.726670,4.002040
0.727500,4.001680
0.728330,4.001300
0.729170,4.000930
0.730000,4.000550
0.730830,4.000180
0.731670,3.999800
0.732500,3.999440
0.733330,3.999060
0.734170,3.998660
0.735000,3.998310
0.735830,3.997960
0.736670,3.997650
0.737500,3.997280
0.738330,3.996930
0.739170,3.996540
0.740000,3.996170
0.740830,3.995790
0.741670,3.995420
0.742500,3.995040
0.743330,3.994680
0.744170,3.994280
0.745000,3.993930
0.745830,3.993560
0.746670,3.993270
0.747500,3.992910
0.748330,3.992550
0.749170,3.992160
0.750000,3.991790
0.750830,3.991410
0.751670,3.991050
0.752500,3.990670
0.753330,3.990300
0.754170,3.989920
0.755000,3.989540
0.755830,3.989170
0.756670,3.988780
0.757500,3.988420
0.758330,3.988070
0.759170,3.987770
0.760000,3.987400
0.760830,3.987050
0.761670,3.986640
0.762500,3.986290
0.763330,3.985920
0.764170,3.985600
0.765000,3.985260
0.765830,3.984930
0.766670,3.984590
0.767500,3.984250
0.768330,3.983900
0.769170,3.983550
0.770000,3.983230
0.770830,3.982900
0.771670,3.982610
0.772500,3.982300
0.773330,3.982000
0.774170,3.981670
0.775000,3.981400
0.775830,3.981100
0.776670,3.980850
0.777500,3.980580
0.778330,3.980300
0.779170,3.980030
0.780000,3.979760
0.780830,3.979490
0.781670,3.979200
0.782500,3.978950
0.783330,3.978690
0.784170,3.978470
0.785000,3.978230
0.785830,3.978000
0.786670,3.977740
0.787500,3.977520
0.788330,3.977300
0.789170,3.977130
0.790000,3.976900
0.790830,3.976680
0.791670,3.976400
0.792500,3.976200
0.793330,3.975990
0.794170,3.975880
0.795000,3.975680
0.795830,3.975490
0.796670,3.975260
0.797500,3.975070
0.798330,3.974880
0.799170,3.974730
0.800000,3.974560
0.800830,3.974400
0.801670,3.974220
0.802500,3.974060
0.803330,3.973880
0.804170,3.973690
0.805000,3.973550
0.805830,3.973390
0.806670,3.973270
0.807500,3.973140
0.808330,3.973010
0.809170,3.972860
0.810000,3.972730
0.810830,3.972600
0.811670,3.972460
0.812500,3.972320
0.813330,3.972190
0.814170,3.972050
0.815000,3.971910
0.815830,3.971770
0.816670,3.971640
0.817500,3.971510
0.818330,3.971360
0.819170,3.971230
0.820000,3.971100
0.820830,3.970950
0.821670,3.970810
0.822500,3.970690
0.823330,3.970570
